,station,lon,lat
4342,SRR,-105.5348,33.4628
4343,SAF,-106.0894,35.6171
4344,SXU,-104.6426,34.9357
4345,DNA,-106.7032,31.8804
4346,SVC,-108.1564,32.6366
4347,ONM,-106.9031,34.0225
4348,SKX,-105.6724,36.4582
4349,4SL,-107.1833,35.8
4350,TCS,-107.2681,33.2367
4351,TCC,-103.6032,35.1828
4352,ALB,-73.8036,42.7576
4353,GVQ,-78.1675,43.0317
4354,BGM,-75.9797,42.2086
4355,HWV,-72.8689,40.8217
4356,BUF,-78.7358,42.9408
4357,IUA,-77.3252,42.9089
4358,N03,-76.2174,42.5929
4359,DSV,-77.713,42.5709
4360,DKK,-79.272,42.4933
4361,HTO,-72.25,40.96
4362,ELM,-76.8994,42.1571
4363,FRG,-73.4134,40.7288
4364,GTB,-75.7195,44.0556
4365,GFL,-73.6103,43.3412
4366,RME,-75.3953,43.2239
4367,VGC,-75.5612,42.8434
4368,ISP,-73.1017,40.7939
4369,ITH,-76.4584,42.491
4370,JHW,-79.258,42.1534
4371,NY0,-74.3296,42.9982
4372,JRB,-74.009,40.7012
4373,MSS,-74.8456,44.9358
4374,MTP,-71.9233,41.0731
4375,MSV,-74.795,41.7016
4376,SWF,-74.1048,41.5041
4377,NYC,-73.9692,40.779
4378,JFK,-73.7622,40.6386
4379,LGA,-73.8803,40.7794
4380,IAG,-78.9462,43.1073
4381,OIC,-75.5241,42.5666
4382,OGS,-75.4655,44.6819
4383,OLE,-78.3714,42.2412
4384,MGJ,-74.265,41.5092
4385,FZY,-76.3831,43.3504
4386,PEO,-77.0529,42.6371
4387,PBG,-73.4624,44.6382
4388,PLB,-73.5245,44.6875
4389,PTD,-74.9469,44.6757
4390,POU,-73.8842,41.6266
4391,ROC,-77.6767,43.1167
4392,SLK,-74.2062,44.3853
4393,SCH,-73.93,42.85
4394,6B9,-76.4408,42.914
4395,XNT,-78.6581,42.5084
4396,SYR,-76.1063,43.1112
4397,UCA,-75.3839,43.1451
4398,ART,-76.0262,43.9888
4399,ELZ,-77.99,42.11
4400,FOK,-72.6318,40.8436
4401,HPN,-73.7075,41.0669
4402,SDC,-77.1195,43.2346
4403,NZAA,174.7917,-37.0081
4404,NZCH,172.55,-43.4833
4405,PLCH,-157.4833,1.9833
4406,NZOH,175.3806,-40.196
4407,NZTB,164.1472,-74.6875
4408,NZFX,174.6387,-40.7889
4409,NZWN,174.8053,-41.3272
4410,NZWP,174.6214,-36.7928
4411,MNBL,-83.7741,11.991
4412,MNCH,-87.1383,12.6422
4413,MNJG,-86.0195,13.141
4414,MNJU,-85.3667,12.1
4415,MNMG,-86.1682,12.1415
4416,MNPC,-83.3867,14.0472
4417,MNRS,-85.8385,11.4277
4418,DRZA,7.9833,16.9667
4419,DRRM,7.0833,13.4667
4420,DRRN,2.1667,13.4833
4421,DRRT,5.25,14.9
4422,DRZR,8.9838,13.779
4423,DNAA,7.2632,9.0068
4424,DNAK,5.301,7.2467
4425,DNAS,6.6589,6.2033
4426,DNBE,5.5995,6.317
4427,DNCA,8.3472,4.976
4428,DNEN,7.562,6.4743
4429,DNGO,11.15,10.2833
4430,DNIB,3.907,7.428
4431,DNIL,4.5833,8.4833
4432,DNIM,7.206,5.4271
4433,DNJO,8.9,9.8667
4434,DNKA,7.45,10.6
4435,DNKN,8.5246,12.0476
4436,DNKT,7.6833,13.0167
4437,DNMM,3.3212,6.5774
4438,DNMA,13.081,11.8554
4439,DNMK,8.6167,7.6833
4440,DNMN,6.4623,9.6522
4441,DNOS,4.4833,7.7833
4442,DNPO,7.0167,4.85
4443,DNSO,5.25,13.0167
4444,DNYO,12.4667,9.2333
4445,DNZA,7.6858,11.1302
4446,ASJ,-77.17,36.3
4447,VUJ,-80.1508,35.4167
4448,RHP,-83.863,35.1952
4449,HBI,-79.8948,35.6545
4450,GEV,-81.42,36.43
4451,AVL,-82.5375,35.4319
4452,NJM,-77.0294,34.694
4453,BUY,-79.4749,36.0485
4454,CLT,-80.9543,35.2226
4455,NKT,-76.88,34.9
4456,CTZ,-78.3644,34.9756
4457,CPC,-78.7146,34.2753
4458,JQF,-80.7091,35.3878
4459,ONX,-76.0154,36.3999
4460,2DP,-75.9,35.6667
4461,EDE,-76.5671,36.0277
4462,ECG,-76.1746,36.2606
4463,EYF,-78.58,34.6
4464,7W6,-75.9552,35.5624
4465,HRJ,-78.7336,35.3786
4466,FAY,-78.8803,34.9912
4467,FBG,-78.9367,35.1318
4468,1A5,-83.42,35.22
4469,AKH,-81.1558,35.1967
4470,GWW,-77.9649,35.4606
4471,GSO,-79.9436,36.0975
4472,HSE,-75.6225,35.2322
4473,HNZ,-78.53,36.36
4474,HKY,-81.3896,35.7412
4475,OAJ,-77.6121,34.8292
4476,NR02,-79.9956,35.2378
4477,DPL,-77.98,35.0
4478,FFA,-75.67,36.02
4479,ISO,-77.61,35.33
4480,MEB,-79.3658,34.7919
4481,EXX,-80.3038,35.7811
4482,IPJ,-81.1612,35.4833
4483,LHZ,-78.3303,36.0233
4484,LBT,-79.06,34.61
4485,HFF,-79.4974,35.0367
4486,MQI,-75.6955,35.919
4487,EQY,-80.6206,35.0169
4488,MRN,-81.61,35.82
4489,MWK,-80.55,36.46
4490,EWN,-77.0472,35.0675
4491,NCA,-77.4397,34.7084
4492,UKF,-81.0983,36.2228
4493,NBT,-76.4625,35.0222
4494,PGV,-77.3853,35.6352
4495,POB,-79.0145,35.1709
4496,RDU,-78.7819,35.8922
4497,SIF,-79.851,36.4372
4498,IXA,-77.6352,36.3298
4499,RZZ,-77.71,36.44
4500,RCZ,-79.76,34.89
4501,RWI,-77.8919,35.8562
4502,RUQ,-80.5203,35.6459
4503,TDF,-78.9842,36.2849
4504,FQD,-81.9351,35.4282
4505,TTA,-79.1,35.58
4506,GSB,-77.9606,35.3394
4507,EHO,-81.6011,35.2556
4508,SCR,-79.5043,35.7043
4509,5W8,-79.504,35.7045
4510,JNX,-78.3903,35.5409
4511,MRH,-76.6606,34.7336
4512,SOP,-79.3911,35.2372
4513,SUT,-78.0747,33.9292
4514,SVH,-80.9539,35.765
4515,24A,-83.2071,35.3159
4516,ETC,-77.5465,35.9373
4517,AFP,-80.0771,35.0206
4518,OCW,-77.05,35.57
4519,TNB,-81.65,36.2
4520,IGX,-79.0642,35.9333
4521,ILM,-77.9,34.27
4522,INT,-80.222,36.1337
4523,20U,-103.9821,46.9252
4524,BIS,-100.7458,46.7727
4525,BPP,-103.4281,46.187
4526,BWW,-103.3007,46.1655
4527,9D7,-99.2364,48.48
4528,46D,-99.1513,47.4511
4529,2C8,-97.632,48.7837
4530,D50,-103.2973,48.9285
4531,DVL,-98.9083,48.1146
4532,DIK,-102.8019,46.7973
4533,FAR,-96.8111,46.9253
4534,N60,-101.4394,47.6458
4535,D57,-101.8602,46.8128
4536,GAF,-97.3709,48.4047
4537,GFK,-97.1761,47.9492
4538,RDR,-97.4012,47.9611
4539,GWR,-97.6435,46.2187
4540,5H4,-99.9318,47.7912
4541,HZE,-101.581,47.2899
4542,HEI,-102.656,46.0149
4543,JMS,-98.68,46.93
4544,D55,-98.3937,48.7531
4545,P67,-97.15,46.1
4546,7L2,-100.2456,46.2206
4547,Y19,-100.8944,46.768
4548,MIB,-101.358,48.4158
4549,MOT,-101.2803,48.2594
4550,2D5,-98.0799,46.1731
4551,S32,-98.1059,47.4228
4552,06D,-99.6208,48.8844
4553,RUG,-100.0243,48.3904
4554,08D,-102.4064,48.3008
4555,D60,-102.8974,48.3803
4556,BAC,-98.018,46.9412
4557,BWP,-96.6074,46.2441
4558,96D,-97.9028,48.9406
4559,S25,-103.2552,47.7966
4560,ISN,-103.6366,48.1738
4561,XWA,-103.7505,48.2597
4562,PGSN,145.7294,15.119
4563,ZKPY,125.6702,39.2241
4564,RKTP,126.4862,36.7041
4565,CYKD,-135.0058,68.2233
4566,CZCP,-124.7167,70.1667
4567,CYVL,-126.1286,67.0212
4568,CXDK,-124.4683,61.2567
4569,CYWJ,-123.4365,65.2112
4570,CXDE,-123.4333,65.2086
4571,CYOA,-110.6167,64.7
4572,CYGH,-128.6508,66.2408
4573,CYJF,-123.47,60.2356
4574,CZFM,-134.85,67.4
4575,CZFN,-125.5683,64.9086
4576,CWID,-117.6,61.3167
4577,CYFR,-113.6897,61.1808
4578,CYFS,-121.2367,61.7603
4579,CZFS,-121.2367,61.7603
4580,CYSM,-111.929,60.0264
4581,CZSM,-111.9294,60.0261
4582,CYHY,-115.7828,60.8397
4583,CZHY,-115.7767,60.8389
4584,CYHI,-117.8061,70.7628
4585,CZEV,-133.5167,68.3167
4586,CYEV,-133.4828,68.3042
4587,CWKP,-121.6725,69.6728
4588,CYCO,-115.1439,67.8167
4589,CXLL,-122.8511,61.125
4590,CWLI,-130.9106,69.6042
4591,CXLC,-113.8625,63.6028
4592,CYLK,-110.6822,62.4182
4593,CBAR,-128.97,69.92
4594,CYVQ,-126.8003,65.2825
4595,CYPC,-124.0667,69.3667
4596,CWND,-135.4439,69.6325
4597,CYRA,-117.3097,64.1161
4598,CYSY,-125.2667,72.0
4599,CWVH,-133.941,68.8944
4600,CXTV,-133.4991,68.7423
4601,CYUB,-133.0264,69.4333
4602,CXTN,-122.3592,69.1989
4603,CYWE,-114.0768,64.1908
4604,CWMT,-117.2447,63.1336
4605,CYWY,-123.4367,63.2094
4606,CYZF,-114.4403,62.4628
4607,CXYH,-123.7417,61.2419
4608,ENAL,6.115,62.5617
4609,ENAT,23.3581,69.9775
4610,ENAN,16.1442,69.2925
4611,ENDU,18.54,69.0589
4612,ENBS,29.6914,70.6005
4613,ENBR,5.2264,60.2892
4614,ENBV,29.0342,70.8714
4615,ENBO,14.3667,67.2667
4616,ENBL,5.87,61.45
4617,ENBN,12.2175,65.4611
4618,ENDR,7.8,64.35
4619,ENLE,3.2167,56.533
4620,ENEK,3.25,56.55
4621,ENFG,9.2881,61.0156
4622,ENFL,5.0247,61.5836
4623,ENUG,22.3,71.3
4624,ENGC,2.03,61.03
4625,ENGK,8.7,58.5167
4626,ENHF,23.6769,70.6806
4627,ENEV,16.6833,68.5167
4628,ENHK,22.1397,70.4867
4629,ENHD,5.2084,59.3453
4630,ENHE,2.3267,65.325
4631,ENHM,2.23,59.57
4632,ENHV,25.9833,71.0167
4633,ENKR,29.8975,69.7253
4634,ENCN,8.0854,58.2042
4635,ENKB,7.8245,63.1118
4636,ENNA,24.9735,70.0688
4637,ENLK,13.6094,68.1525
4638,ENMH,27.8267,71.0297
4639,ENRA,14.3014,66.3639
4640,ENML,7.2625,62.7447
4641,ENMS,13.2178,65.7842
4642,ENNM,11.5786,64.4722
4643,ENNK,17.5,68.4667
4644,ENNE,8.08,66.03
4645,ENNO,9.2122,59.5657
4646,ENOL,9.604,63.6989
4647,ENOV,6.0742,62.18
4648,ENOA,2.8273,60.4919
4649,ENGM,11.08,60.2064
4650,ENFB,1.8292,61.2061
4651,ENRO,11.3424,62.5784
4652,ENRM,11.1461,64.8383
4653,ENRS,12.1036,67.5267
4654,ENRY,10.7881,59.3828
4655,ENSD,6.1058,61.83
4656,ENTO,10.2553,59.1844
4657,ENST,12.4689,65.9568
4658,ENSN,9.5669,59.185
4659,ENSL,1.9069,58.3667
4660,ENSE,2.15,61.45
4661,ENQR,2.22,61.53
4662,ENSG,7.1378,61.1561
4663,ENSR,20.9594,69.7868
4664,ENSF,1.85,61.25
4665,ENZV,5.6378,58.8767
4666,ENSK,15.0261,68.5808
4667,ENSO,5.3408,59.7919
4668,ENSB,15.4656,78.2461
4669,ENSH,14.6692,68.2433
4670,ENQA,3.7247,60.645
4671,ENQC,3.6097,60.8858
4672,ENTC,18.9131,69.6767
4673,ENVA,10.935,63.4592
4674,ENLA,2.8458,59.1108
4675,ENUN,18.58,65.46
4676,ENVD,29.8447,70.0653
4677,ENVR,12.7228,67.6528
4678,ENVH,3.3928,56.2781
4679,ENWV,3.4,56.2833
4680,ENSS,31.0449,70.3554
4681,CWBV,-62.3333,44.8167
4682,CWVU,-66.3467,44.2858
4683,CWBK,-62.6833,45.7667
4684,CXCH,-60.9472,46.645
4685,CZDB,-63.4667,45.4167
4686,CWZQ,-61.05,46.55
4687,CYZX,-64.912,44.9846
4688,CYHZ,-63.5086,44.8808
4689,CWRN,-60.9833,45.35
4690,CXIB,-60.4,46.6667
4691,CWKG,-65.2031,44.4322
4692,CXKT,-64.4833,45.0667
4693,CXLB,-64.2961,44.36
4694,CXMY,-62.4833,44.9833
4695,CXMI,-63.5333,44.6
4696,CXNP,-64.2333,45.75
4697,CXNM,-60.6722,46.8169
4698,CYPD,-61.3681,45.6567
4699,CWSA,-60.0094,43.9322
4700,CYAW,-63.4994,44.6397
4701,CWEF,-60.1444,47.2328
4702,CYQY,-60.0478,46.1614
4703,CXTD,-61.6797,45.6083
4704,CWWE,-64.6642,43.99
4705,CYQI,-66.0882,43.8308
4706,CYLT,-62.2806,82.5178
4707,CYAB,-85.0473,73.0064
4708,CXAT,-85.0122,72.9928
4709,CYEK,-94.0708,61.0942
4710,CYBK,-96.0778,64.2989
4711,CPIN,-114.93,68.75
4712,CFOX,-77.2333,59.2166
4713,CWOB,-64.1458,63.3397
4714,CWVD,-63.7889,67.5356
4715,CYCB,-105.1383,69.1081
4716,CWRF,-89.7258,68.4369
4717,CYTE,-76.5267,64.23
4718,CWFD,-61.3833,66.65
4719,CWUP,-66.8153,68.4725
4720,CWYM,-63.5778,64.9578
4721,CWPX,-107.8231,69.0358
4722,CYCS,-90.7167,63.3333
4723,CYCY,-68.5167,70.4861
4724,CYZS,-83.3594,64.1933
4725,CWXR,-119.2189,69.2756
4726,CWUW,-71.1667,68.65
4727,CWJC,-100.8839,61.1319
4728,CWEU,-85.9333,79.9833
4729,CYHK,-95.8497,68.6356
4730,CWGZ,-82.9022,76.4228
4731,CYUX,-81.2436,68.7761
4732,CWIL,-100.0869,68.3181
4733,CYGT,-81.8167,69.3667
4734,CYFB,-68.5558,63.7564
4735,CYLC,-69.8833,62.85
4736,CYBB,-89.8081,68.5344
4737,CWLX,-75.1408,68.8986
4738,CWIJ,-111.2458,65.7553
4739,CYXP,-65.7136,66.145
4740,CYIO,-77.9689,72.6894
4741,CYVM,-64.0314,67.5458
4742,CYRT,-92.1158,62.8114
4743,CZRP,-105.715,75.3767
4744,CYUT,-86.2247,66.5214
4745,CYRB,-94.9667,74.7167
4746,CXRB,-94.9833,74.7167
4747,CWRH,-64.6333,61.6
4748,CWRX,-79.0333,69.0833
4749,CYSK,-79.2463,56.5361
4750,CYUS,-93.4333,68.8167
4751,CXSE,-105.2956,73.7658
4752,CYYH,-93.5767,69.5467
4753,CXWB,-89.4458,65.8792
4754,CYXN,-92.5981,62.24
4755,AKR,-81.4669,41.0375
4756,CAK,-81.4422,40.9161
4757,UNI,-82.2293,39.2119
4758,HZY,-80.6955,41.778
4759,I69,-84.2102,39.0784
4760,EDJ,-83.8192,40.3723
4761,TZR,-83.1369,39.9012
4762,CDI,-81.5776,39.975
4763,RZT,-83.0231,39.4404
4764,LUK,-84.4186,39.1033
4765,CLE,-81.8528,41.405
4766,BKL,-81.6833,41.5175
4767,CGF,-81.4864,41.5651
4768,CMH,-82.8808,39.9914
4769,OSU,-83.08,40.08
4770,MGY,-84.2249,39.589
4771,DAY,-84.2186,39.9061
4772,I19,-83.992,39.691
4773,DFI,-84.4288,41.3375
4774,DLZ,-83.1148,40.2797
4775,FDY,-83.6686,41.0136
4776,HAO,-84.5219,39.3638
4777,I67,-84.7743,39.2589
4778,I43,-82.5778,38.9814
4779,LHQ,-82.6571,39.7556
4780,I68,-84.2532,39.4664
4781,AOH,-84.0267,40.7069
4782,UYF,-83.462,39.9327
4783,LPR,-82.1794,41.3461
4784,MFD,-82.52,40.82
4785,MNN,-83.0635,40.6162
4786,MRT,-83.3516,40.2247
4787,MWO,-84.3953,39.531
4788,4I3,-82.5261,40.3289
4789,VTA,-82.4618,40.0247
4790,PHD,-81.4236,40.4719
4791,OWX,-83.982,41.0356
4792,OXD,-84.7844,39.5022
4793,PCW,-82.8687,41.5163
4794,PMH,-82.8473,38.8405
4795,POV,-81.2516,41.2102
4796,29G,-81.2516,41.2102
4797,LCK,-82.9278,39.8138
4798,SGH,-83.8402,39.8403
4799,TDZ,-83.4764,41.5631
4800,TOL,-83.8014,41.5886
4801,I74,-83.7534,40.1326
4802,VNW,-84.613,40.8633
4803,VES,-84.5319,40.2044
4804,AXV,-84.2989,40.4934
4805,I23,-83.4205,39.5704
4806,USE,-84.1272,41.6101
4807,LNN,-81.3898,41.684
4808,ILN,-83.8217,39.4203
4809,BJJ,-81.8882,40.8748
4810,FFO,-84.0483,39.8261
4811,YNG,-80.6739,41.2544
4812,ZZV,-81.8921,39.9444
4813,ADH,-96.6712,34.8043
4814,AXS,-99.3385,34.6988
4815,LTS,-99.2667,34.6671
4816,AVK,-98.67,36.7732
4817,1F0,-97.1226,34.147
4818,ADM,-97.0195,34.3032
4819,AQR,-96.15,34.4
4820,BVO,-96.0112,36.7625
4821,BKN,-97.3496,36.7451
4822,CQB,-96.8203,35.7238
4823,CHK,-97.9677,35.0974
4824,GCM,-95.48,36.29
4825,CLK,-98.9327,35.5383
4826,CSM,-99.2005,35.3398
4827,CUH,-96.7731,35.9499
4828,DUA,-96.3945,33.9423
4829,ELK,-99.3943,35.4308
4830,RQO,-98.0058,35.4727
4831,WDG,-97.7911,36.3792
4832,FSI,-98.4033,34.6449
4833,FDR,-98.9839,34.3521
4834,GAG,-99.7764,36.2955
4835,GMJ,-94.7386,36.6068
4836,GOK,-97.4156,35.8498
4837,GUY,-101.5053,36.6817
4838,DUC,-97.96,34.47
4839,HBR,-99.0514,34.9913
4840,HHW,-95.5419,34.0348
4841,4O4,-94.8594,33.9094
4842,LAW,-98.4166,34.5677
4843,MLC,-95.7831,34.8822
4844,MIO,-94.8875,36.9092
4845,MKO,-95.3614,35.6567
4846,OUN,-97.4708,35.2435
4847,RCE,-97.8236,35.4881
4848,OKC,-97.6006,35.3889
4849,HSD,-97.7092,35.6019
4850,PWA,-97.6471,35.5342
4851,OKM,-95.95,35.67
4852,PVJ,-97.2231,34.7108
4853,PNC,-97.1,36.73
4854,H71,-95.3301,36.2254
4855,RKR,-94.62,35.02
4856,JSV,-94.8028,35.4381
4857,OWP,-96.1518,36.1753
4858,SRE,-96.6752,35.2747
4859,SNL,-96.9428,35.3573
4860,GZL,-95.0939,35.2891
4861,SWO,-97.0857,36.1612
4862,TQH,-95.0,35.93
4863,TIK,-97.3866,35.4147
4864,TUL,-95.8881,36.1984
4865,RVS,-95.9846,36.0396
4866,END,-97.9165,36.3392
4867,JWG,-98.4208,35.8647
4868,OJA,-98.6685,35.5448
4869,WWR,-99.5227,36.438
4870,OODQ,57.6573,19.5114
4871,OOKB,56.2439,26.2106
4872,OOMS,58.2844,23.5933
4873,OOAD,57.3701,22.4998
4874,OOSQ,57.6464,23.0744
4875,OOSA,54.0913,17.0387
4876,OOSH,56.6444,24.4674
4877,OOTH,54.0246,17.666
4878,CTNK,-78.2667,45.5333
4879,CYYW,-88.9097,50.2903
4880,CYAT,-82.4319,52.9275
4881,CWRK,-77.8789,45.0714
4882,CXBI,-79.5467,44.4845
4883,CYTL,-89.8956,53.8156
4884,CYBN,-79.9219,44.2704
4885,CWWB,-79.7912,43.3002
4886,CYKZ,-79.3667,43.8667
4887,CXCA,-88.3447,49.1539
4888,CWCI,-85.8333,47.3333
4889,CYLD,-83.3467,47.82
4890,CYCK,-82.0817,42.3062
4891,CWNC,-78.1667,43.95
4892,CWCO,-80.2167,44.5
4893,CWWX,-81.7364,45.3271
4894,CXDI,-80.5453,42.8636
4895,CYHD,-92.7442,49.8317
4896,CXEA,-93.2214,50.6306
4897,CXET,-79.7833,44.2333
4898,CYEL,-82.5614,46.3514
4899,CZEL,-80.4116,43.6421
4900,CWAJ,-81.9,42.25
4901,CYER,-87.6761,56.0189
4902,CYGQ,-86.9306,49.7828
4903,CWGD,-81.7167,43.7667
4904,CYZE,-82.5678,45.8853
4905,CWNL,-82.95,45.6333
4906,CWGH,-75.85,44.4167
4907,CYHM,-79.934,43.172
4908,CXHM,-79.9051,43.2865
4909,CXHA,-82.896,42.033
4910,CYYU,-82.4667,49.4167
4911,CXKA,-82.4436,49.4064
4912,CWKK,-88.3322,49.7131
4913,CXKE,-75.6333,45.0
4914,CYQK,-94.3653,49.7903
4915,CWBE,-81.4833,45.9667
4916,CYGK,-76.5969,44.2253
4917,CXKI,-80.0,48.15
4918,CWGL,-79.2167,44.5472
4919,CYLH,-87.9341,52.1954
4920,CYYZ,-79.6306,43.6772
4921,CYXU,-81.1539,43.0356
4922,CWPS,-80.05,42.5667
4923,CYSP,-86.3444,48.7553
4924,CTCK,-74.9628,45.2511
4925,CYMO,-80.6141,51.2891
4926,CXZC,-80.6181,51.2917
4927,CWLS,-80.75,43.9833
4928,CYQA,-79.3033,44.9747
4929,CZMD,-91.7628,53.4414
4930,CWNZ,-84.1636,49.7469
4931,CYSN,-79.1717,43.1917
4932,CYYB,-79.4228,46.3636
4933,CYKP,-85.901,51.6587
4934,CYOO,-78.8833,43.9228
4935,CYOW,-75.6692,45.3225
4936,CXPC,-80.0442,45.3442
4937,CYPO,-85.4433,54.9881
4938,CYWA,-77.3112,45.9476
4939,CYPQ,-78.3633,44.23
4940,CYPL,-90.2142,51.4464
4941,CWQP,-77.15,43.8333
4942,CWPC,-79.2531,42.8676
4943,CWWZ,-79.2167,43.25
4944,CWCJ,-86.2947,48.5883
4945,CTRA,-93.7328,49.6642
4946,CYRL,-93.7931,51.0669
4947,CZSJ,-93.3444,53.0642
4948,CYZR,-82.3073,42.9951
4949,CYAM,-84.5094,46.4833
4950,CYXL,-91.9053,50.1139
4951,CWNB,-82.4667,41.8333
4952,CYSB,-80.8016,46.6261
4953,CXQT,-89.2167,48.4333
4954,CYQT,-89.3239,48.3719
4955,CZTB,-89.3272,48.3694
4956,CYXR,-79.8489,47.695
4957,CYTS,-81.3767,48.5697
4958,CXTO,-79.4,43.6667
4959,CYTZ,-79.395,43.6286
4960,CYTR,-77.5281,44.1189
4961,CWDV,-90.4667,49.0333
4962,CXVN,-79.4,43.1833
4963,CYKF,-80.3857,43.4616
4964,CYXZ,-84.7867,47.9667
4965,CWMZ,-80.3667,45.0333
4966,CYVV,-81.1072,44.7458
4967,CYQG,-82.9604,42.266
4968,AST,-123.8825,46.1569
4969,UAO,-122.77,45.25
4970,BKE,-117.8091,44.8374
4971,BDN,-121.2002,44.0946
4972,BOK,-124.2901,42.0746
4973,4BK,-124.2833,42.05
4974,BNO,-118.9564,43.595
4975,CZK,-121.8789,45.6769
4976,CVO,-123.2895,44.4971
4977,77S,-123.0067,43.9308
4978,EUG,-123.212,44.1246
4979,6S2,-124.1114,43.9828
4980,4S1,-124.4249,42.4153
4981,3S8,-123.3886,42.509
4982,HRI,-119.2611,45.8258
4983,4S2,-121.5365,45.6726
4984,GCD,-118.9625,44.4042
4985,JSY,-117.2538,45.3595
4986,LMT,-121.7242,42.1469
4987,LGD,-118.0071,45.2902
4988,LKV,-120.3991,42.1611
4989,9S9,-119.6903,45.4541
4990,S33,-121.1551,44.6702
4991,MMV,-123.1361,45.1946
4992,MEH,-118.4247,45.5114
4993,MFR,-122.8722,42.3811
4994,JNW,-124.0667,44.5833
4995,ONP,-124.0579,44.5804
4996,OTH,-124.2437,43.4195
4997,ONO,-117.0128,44.0206
4998,PDT,-118.8414,45.6951
4999,HIO,-122.9502,45.5406
5000,PDX,-122.6003,45.5908
5001,TTD,-122.4098,45.551
5002,S39,-120.9038,44.287
5003,RDM,-121.15,44.2539
5004,REO,-117.8644,42.5906
5005,RBG,-123.3559,43.2388
5006,SLE,-123.0025,44.9095
5007,SPB,-122.86,45.77
5008,SXT,-123.3642,42.6003
5009,S21,-121.4531,43.8763
5010,TMK,-123.8144,45.4182
5011,OPFA,72.9948,31.365
5012,OPGD,62.3295,25.2333
5013,OPIS,72.8256,33.5491
5014,OPRN,73.0992,33.6166
5015,OPKC,67.1333,24.9
5016,OPLA,74.4036,31.5216
5017,OPMT,71.4191,30.2032
5018,OPNH,68.3667,26.25
5019,OPPS,71.5833,34.0167
5020,OPST,74.5333,32.5
5021,OPSK,68.7917,27.722
5022,MPSM,-80.1297,8.38
5023,MPEJ,-79.8674,9.3566
5024,AYGN,150.334,-10.3115
5025,AYMO,147.4242,-2.0619
5026,AYMH,144.2959,-5.8268
5027,AYNZ,146.7262,-6.5698
5028,AYPY,147.22,-9.4434
5029,AYVN,141.3167,-2.7
5030,AYWK,143.6667,-3.5833
5031,SGAS,-57.6333,-25.2667
5032,SGBN,-58.1667,-20.2167
5033,SGES,-54.8436,-25.4555
5034,SGCO,-57.4271,-23.4418
5035,SGEN,-55.9,-27.3
5036,SGME,-60.6,-22.0167
5037,SGPJ,-55.83,-22.6414
5038,SGPG,-61.55,-22.55
5039,SGPI,-58.318,-26.8815
5040,SGPC,-58.7833,-23.5
5041,SGLV,-57.9333,-22.2833
5042,SGGR,-54.35,-24.0333
5043,SGSJ,-57.1333,-26.6667
5044,SGSP,-57.0833,-24.0833
5045,SGAJ,-57.519,-25.24
5046,SGVR,-56.4333,-25.75
5047,JVU,-75.4883,40.5703
5048,XLL,-75.4883,40.5703
5049,ABE,-75.4492,40.6508
5050,AOO,-78.32,40.2964
5051,BVI,-80.3914,40.7725
5052,HMZ,-78.5122,40.0853
5053,BFD,-78.6401,41.8031
5054,BTP,-79.9497,40.7769
5055,FIG,-78.4117,41.0467
5056,MQS,-75.8655,39.979
5057,VVS,-79.6575,39.9581
5058,DYL,-75.1223,40.333
5059,DUJ,-78.9,41.18
5060,ERI,-80.18,42.08
5061,RYT,-77.43,39.734
5062,FKL,-79.8604,41.3779
5063,CXY,-76.8515,40.2171
5064,HZL,-75.9949,40.9868
5065,IDI,-79.1055,40.6322
5066,JST,-78.8339,40.3161
5067,LNS,-76.2944,40.1203
5068,LBE,-79.4048,40.2759
5069,22N,-75.7615,40.8095
5070,XIF,-77.43,39.729
5071,GKJ,-80.2147,41.6265
5072,MDT,-76.7633,40.1936
5073,MPO,-75.3794,41.1389
5074,MUI,-76.5693,40.4348
5075,UCP,-80.4134,41.0253
5076,CKZ,-75.2905,40.3892
5077,PHL,-75.2311,39.8683
5078,PNE,-75.0134,40.0789
5079,LOM,-75.2651,40.1376
5080,PSB,-78.0873,40.8844
5081,AGC,-79.9217,40.3547
5082,PIT,-80.2329,40.4915
5083,PTW,-75.5572,40.2383
5084,UKT,-75.3819,40.4352
5085,RDG,-75.9652,40.3785
5086,RVL,-77.6268,40.6774
5087,SEG,-76.8639,40.8206
5088,2G9,-79.015,40.0389
5089,UNV,-77.85,40.85
5090,OYM,-78.5026,41.4125
5091,THV,-76.873,39.917
5092,AFJ,-80.2902,40.1365
5093,N38,-77.3965,41.7279
5094,OQN,-75.5803,39.9889
5095,AVP,-75.7227,41.3335
5096,IPT,-76.9217,41.2433
5097,NXX,-75.15,40.2
5098,PJC,-80.1624,40.8009
5099,SPHY,-73.3504,-13.7064
5100,SPHZ,-77.5984,-9.3474
5101,SPQU,-71.5831,-16.3411
5102,SPAY,-73.7665,-10.7291
5103,SPHO,-74.2044,-13.1548
5104,SPJR,-78.4894,-7.1392
5105,SPPY,-77.8561,-6.2018
5106,SPHI,-79.8281,-6.7875
5107,SPEO,-78.5238,-9.1496
5108,SPZO,-71.9388,-13.5357
5109,SPNC,-76.2048,-9.8788
5110,SPLO,-71.344,-17.695
5111,SPQT,-73.3088,-3.7847
5112,SPJE,-78.774,-5.5925
5113,SPJJ,-75.4734,-11.7831
5114,SPJC,-77.108,-12.0233
5115,SPJI,-76.7286,-7.1691
5116,SPJL,-70.1582,-15.4671
